SerialNo,Tdate,Scope,ItemNo,ItemName,ValMax,ValBig,ValAvg,ValLow,ValMin,IndustryType1,IndustryType2,IndustryType3
20210118009749,2019/12,S,612,资产负债率（％）,48.6,58.6,68.6,78.6,88.6,房地产业,07,K70
20210118003259,2019/12,S,JY-TIR,技术投入比率（％）,3.3,2.6,2.1,1.7,1.3,通用设备制造业,011102,C34
20210118003086,2019/12,A,717,现金流动负债比率（％）,17.8,13.5,8.4,1.2,-4.8,金属制品业,011101,"C332,C333,C334,C336,C337,C338,C339"
20210118006294,2019/12,S,697,总资产增长率（％）,19.6,11.9,2.3,-9.1,-15.2,酒和饮料制造业,011502,C15
20210118011310,2019/12,A,697,总资产增长率（％）,11,8.8,4.2,-1.5,-9.1,地方建材工业,1203,null
20210118011222,2019/12,A,703,总资产报酬率（％）,9.9,5.3,2,0.4,-5.1,地方煤炭工业,1201,null
20210118000178,2019/12,L,ZW,三、债务风险状况,,,,,,工业,01,
20210118005507,2019/12,S,BC-RC,成本费用占营业总收入比重（％）,62.2,72.2,80.6,92.4,99.9,电力生产业,011301,D441
20210118011512,2019/12,A,BC-LJ,两金占流动资产比重（％）,20.9,29.7,39.5,51.3,58.8,地方机械工业,1209,null
20210118004060,2019/12,M,648,净资产收益率（％）,15.2,13,8,1.5,-3.5,汽车制造业,01110402,C36
20210118001882,2019/12,A,648,净资产收益率（％）,11.3,8.3,4.1,-2.5,-7.8,橡胶制品业,010505,C291
20210118002631,2019/12,A,697,总资产增长率（％）,12.3,6.4,1,-10.3,-19,棉化纤纺织业,010901,null
20210118010674,2019/12,A,6007,已获利息倍数,7.9,5.8,3.8,-0.5,-6.8,传播与文化业,09,R85
20210118002796,2019/12,L,697,总资产增长率（％）,19.3,13.4,8.8,0.9,-4.6,医药工业,0110,C27
20210118001079,2019/12,A,6025,销售（营业）利润增长率（％）,27.1,22.4,10.1,5.2,-5.2,建材工业,0104,"B109,B101,C30,C331,C335"
20210118004223,2019/12,A,BC-CAR,资本积累率（％）,36.8,19.2,4.8,-4,-15.1,摩托车制造业,01110403,C375
20210118008565,2019/12,M,707,带息负债比率（％）,22.1,31.3,44.9,53.4,65.7,批发和零售贸易业,05,F51
20210118004948,2019/12,A,BC-EBITDAR,EBITDA率（％）,21.7,17.8,13.3,4.7,0.7,钟表制造业,01110604,C4030
20210118003189,2019/12,L,6024,销售（营业）增长率（％）,15,9.5,3.2,-5.5,-16.4,通用设备制造业,011102,C34
20210118007167,2019/12,A,YL-ROC,资本收益率（％）,13.6,10.2,6,1.6,-2.3,土木工程建筑业,020102,E48
20210118004626,2019/12,A,YL-ROC,资本收益率（％）,10.6,5.2,1.4,-9.6,-14.2,家用电器制造业,01110504,C385
20210118000401,2019/12,A,640,成本费用利润率（％）,12.6,8.1,4.1,1.6,0.5,石油石化工业,0102,B07
20210118000578,2019/12,L,717,现金流动负债比率（％）,39.1,32.4,25.6,12.2,-11.3,天然原油和天然气开采业,010201,B07
20210118003311,2019/12,A,658,流动资产周转率（次）,2.1,1.3,0.8,0.5,0.3,金属加工机械制造业,01110202,C342
20210118003208,2019/12,M,ZC,二、资产质量状况,,,,,,通用设备制造业,011102,
20210118000039,2019/12,L,YL-ROC,资本收益率（％）,14.5,10.9,6.9,2.6,-1.6,全国国有企业,00,null
20210118003791,2019/12,A,BC-RC,成本费用占营业总收入比重（％）,55.8,68.8,96.4,109.9,117.4,医疗仪器设备制造业,01110305,C358
20210118001194,2019/12,A,YL-ROC,资本收益率（％）,17.1,10.3,6.9,1.3,-7.7,建筑用矿石采选业,010401,B101
20210118000983,2019/12,A,BC,五、补充资料,,,,,,有色金属矿采选业,010302,
20210118005437,2019/12,L,JY-TIR,技术投入比率（％）,1.9,1.2,0.9,0.3,0.1,电力生产业,011301,D441
20210118007703,2019/12,A,612,资产负债率（％）,53.6,58.6,63.6,73.6,88.6,高速公路,030201,null
20210118009304,2019/12,A,BC-EBITDAR,EBITDA率（％）,4.9,2.4,0.7,-1.1,-2,粮油批发与零售,050301,F511
20210118011093,2019/12,A,640,成本费用利润率（％）,11.4,7.8,4.2,3.4,2.4,畜牧业,1003,A03
20210118006053,2019/12,L,612,资产负债率（％）,48.6,53.6,58.6,68.6,83.6,轻工业,0115,null
20210118002912,2019/12,A,662,总资产周转率（次）,1.7,1.3,0.9,0.4,0.2,中药材及中成药加工业,011002,C2730
20210118008223,2019/12,M,YL-ROC,资本收益率（％）,11,7,4.1,-2,-8.9,仓储业,0306,G59
20210118003310,2019/12,A,ZC-NPAR,不良资产比率（％）,0.1,0.7,3.4,7.8,15.2,金属加工机械制造业,01110202,C342
20210118006202,2019/12,A,BC-EBITDAR,EBITDA率（％）,31.9,19.2,12.5,7.4,4.4,酒和饮料制造业,011502,C15
20210118008608,2019/12,S,BC-LJ,两金占流动资产比重（％）,18.4,31.8,50.5,62.1,73,批发和零售贸易业,05,F51
20210118011411,2019/12,A,BC,五、补充资料,,,,,,地方食品工业,1206,
20210118010298,2019/12,S,703,总资产报酬率（％）,7.1,4.3,1.4,-2,-7,大旅游,0804,L727
20210118008989,2019/12,M,ZW,三、债务风险状况,,,,,,物资贸易,0502,
20210118002557,2019/12,M,602,速动比率（％）,109.9,90.8,63.2,47.7,41.2,纺织工业,0109,C17
20210118006832,2019/12,M,648,净资产收益率（％）,13.8,9.7,4.9,1.2,-3.6,建筑业,02,E47
20210118002770,2019/12,A,BC-EBITDAR,EBITDA率（％）,34.7,24.9,14.6,6.8,-3.3,医药工业,0110,C27
20210118003106,2019/12,A,YL-SCPM,盈余现金保障倍数,4.9,3.2,1.2,-0.1,-1.7,金属工具制造业,01110101,C332
20210118005208,2019/12,A,652,存货周转率（次）,6.3,4.2,1.6,1.2,1,电子元器件制造业,011204,null
20210118006034,2019/12,A,BC-LJ,两金占流动资产比重（％）,14.9,28.5,43.9,53.3,61.1,轻工业,0115,null
20210118000389,2019/12,S,BC,五、补充资料,,,,,,煤炭工业,0101,
20210118002149,2019/12,L,YL-SCPM,盈余现金保障倍数,6.7,3.9,1.3,0.4,-0.7,食品工业,0107,C13
20210118000157,2019/12,A,JY-TIR,技术投入比率（％）,3.7,2.6,2.1,1.7,0.7,工业,01,B
20210118010974,2019/12,L,707,带息负债比率（％）,16.2,29.9,39.5,64.5,83.6,农业,1001,A01
20210118010344,2019/12,A,6007,已获利息倍数,5.6,3.2,2.2,0.1,-2,投资公司,0805,L7212
20210118008710,2019/12,M,BC-EBITDAR,EBITDA率（％）,12.9,8.2,4.5,-1.2,-3.3,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118007389,2019/12,A,BC-EVAR,经济增加值率（％）,7.8,3.9,-0.7,-3.8,-6.9,交通运输仓储及邮政业,03,G53
20210118000464,2019/12,M,703,总资产报酬率（％）,6.9,5.7,3.8,1.9,-0.9,石油石化工业,0102,B07
20210118008803,2019/12,A,JY-TIR,技术投入比率（％）,1.6,1.4,1.2,1,0.8,纺织、服装及日用品批发与零售,050102,F513
20210118010753,2019/12,A,BC-LJ,两金占流动资产比重（％）,5.5,12.6,19,26.9,42.6,广播电影电视业,0902,R86
20210118000438,2019/12,L,650,应收账款周转率（次）,28.8,24.3,21.2,16.8,10.9,石油石化工业,0102,B07
20210118007894,2019/12,M,ZC,二、资产质量状况,,,,,,水上运输业,0304,
20210118005992,2019/12,A,ZW-CLR,或有负债比率（％）,0.1,2.3,4.6,13.1,22.4,水生产与供应业,0114,D46
20210118001526,2019/12,A,662,总资产周转率（次）,1.1,0.9,0.7,0.5,0.3,化学工业,0105,B1020
20210118005166,2019/12,A,707,带息负债比率（％）,21.2,37.1,47.2,63.3,76.2,电子计算机制造业,011203,C391
20210118000075,2019/12,M,650,应收账款周转率（次）,25,16.1,6.2,3,0.6,全国国有企业,00,null
20210118008016,2019/12,A,BC-EVAR,经济增加值率（％）,7.2,3.7,1.2,-3,-6.5,航空运输业,0305,G56
20210118003982,2019/12,A,JY-CPAR,资本保值增值率（％）,116.4,110.2,105.3,102.6,99.5,铁路运输设备制造业,01110401,C371
20210118006465,2019/12,A,BC-EVAR,经济增加值率（％）,11.1,7.1,1.7,-3.1,-8.3,皮革毛皮羽绒及其制品业,011504,C19
20210118004703,2019/12,A,717,现金流动负债比率（％）,18.2,10.1,3.3,-4,-11,仪器仪表及文化办公用制造业,011106,null
20210118006705,2019/12,M,YL-ROC,资本收益率（％）,17.7,10.3,5.4,-0.3,-5.1,其他工业,0116,null
20210118007576,2019/12,A,ZW-CLR,或有负债比率（％）,0.1,0.5,5,13.5,22.8,道路运输业,0302,G54
20210118011895,2019/12,A,6007,已获利息倍数,4.5,3.5,2.6,0.6,-2.5,地方传播与文化业,19,null
20210118004399,2019/12,A,ZC-NPAR,不良资产比率（％）,0.1,1.2,2.7,7.3,14.7,电气机械及器材制造业,011105,C38
20210118006834,2019/12,M,6016,销售（营业）利润率（％）,6.9,4.8,2.7,1.1,-0.6,建筑业,02,E47
20210118003210,2019/12,M,650,应收账款周转率（次）,10.1,6.6,2.9,1.7,1.3,通用设备制造业,011102,C34
20210118006604,2019/12,A,YL-SCPM,盈余现金保障倍数,6.6,2.6,1,0.3,-1.4,工艺品及其他制造业,011509,null
20210118001844,2019/12,A,BC-RC,成本费用占营业总收入比重（％）,83.3,91.8,99.5,105.5,110.6,日用和化学产品制造业,010503,null
20210118008615,2019/12,A,703,总资产报酬率（％）,13.4,11.1,5.5,0.4,-2.2,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118006945,2019/12,L,6007,已获利息倍数,6.9,5,3.8,2.6,1.7,房屋和土木工程建筑业,0201,null
20210118003469,2019/12,M,YL-SCPM,盈余现金保障倍数,7.9,3,0.4,-0.7,-3.4,专用设备制造业,011103,C35
20210118007399,2019/12,L,ZC,二、资产质量状况,,,,,,交通运输仓储及邮政业,03,
20210118007962,2019/12,A,650,应收账款周转率（次）,19.2,14.8,7.6,5.2,3.2,港口业,030401,G553
20210118002814,2019/12,M,650,应收账款周转率（次）,12.3,9,5.6,4.2,2.3,医药工业,0110,C27
20210118011187,2019/12,A,YL,一、盈利能力状况,,,,,,地方工业,12,
20210118002969,2019/12,A,BC-CAR,资本积累率（％）,33.6,20,6.9,-7.2,-22.1,机械工业,0111,"C332,C333,C334,C336,C337,C338,C339,C341,C342,C343,C344,C345,C346,C347,C348,C349,C351,C352,C353,C354,C355,C356,C357,C358,C359,C361,C362,C363,C364,C365,C366,C371,C372,C373,C374,C375,C376,C377,C379,C381,C382,C383,C384,C385,C386,C387,C389,C34-C38,C40,C43"
20210118004780,2019/12,M,BC-LJ,两金占流动资产比重（％）,33.5,41.3,50,57.1,63,仪器仪表及文化办公用制造业,011106,null
20210118000918,2019/12,S,652,存货周转率（次）,16.5,10.1,7.3,4.7,3.2,冶金工业,0103,"B08,B0911,B0912,B0913,B0914,B0915,B0916,B0917,B0919,B0921,B0922,B0929,B0931,B0932,B0939,C31,C32"
20210118008284,2019/12,A,648,净资产收益率（％）,9.8,6.5,4.6,-1,-9.6,信息技术服务业,04,I63
20210118003515,2019/12,S,717,现金流动负债比率（％）,18.2,10.5,4.1,-1.6,-6.4,专用设备制造业,011103,C35
20210118009951,2019/12,A,707,带息负债比率（％）,22.6,39.1,52.8,64.6,72.6,社会服务业,08,L
20210118008814,2019/12,A,6016,销售（营业）利润率（％）,12.2,7.4,3.4,-2.3,-6.6,文化、体育用品及器材批发与零售,050103,F514
20210118003772,2019/12,A,ZC-NPAR,不良资产比率（％）,0.3,0.7,2.7,6.2,9,医疗仪器设备制造业,01110305,C358
20210118006924,2019/12,A,652,存货周转率（次）,10.8,6.3,3.7,2.1,1,房屋和土木工程建筑业,0201,null
20210118009201,2019/12,L,652,存货周转率（次）,5.8,4,3.2,2.7,2.4,粮食业,0503,F511
20210118009441,2019/12,S,6016,销售（营业）利润率（％）,32.4,20.2,4.5,-10.1,-19.1,住宿和餐饮业,06,H61
20210118001423,2019/12,A,YL-SCPM,盈余现金保障倍数,6.3,2.7,0.8,-2.8,-6.1,平板玻璃制品业,010405,C3041
20210118000146,2019/12,A,612,资产负债率（％）,48.6,53.6,58.6,68.6,83.6,工业,01,B
20210118004913,2019/12,A,BC-RC,成本费用占营业总收入比重（％）,83.5,90.9,95.7,101.9,107.8,文化办公用机械制造业,01110603,null
20210118011155,2019/12,A,648,净资产收益率（％）,10.1,7.4,4.8,0.5,-10,地方国有企业,11,null
20210118007149,2019/12,S,6024,销售（营业）增长率（％）,20.5,10.7,2.3,-8.9,-21.3,房屋建筑业,020101,E47
20210118002978,2019/12,L,662,总资产周转率（次）,0.8,0.6,0.5,0.4,0.3,机械工业,0111,"C332,C333,C334,C336,C337,C338,C339,C341,C342,C343,C344,C345,C346,C347,C348,C349,C351,C352,C353,C354,C355,C356,C357,C358,C359,C361,C362,C363,C364,C365,C366,C371,C372,C373,C374,C375,C376,C377,C379,C381,C382,C383,C384,C385,C386,C387,C389,C34-C38,C40,C43"
20210118009680,2019/12,L,658,流动资产周转率（次）,1.1,0.8,0.6,0.4,0.3,房地产业,07,K70
20210118005460,2019/12,M,6007,已获利息倍数,5.2,3.6,2.3,1.4,0.3,电力生产业,011301,D441
20210118011289,2019/12,A,6016,销售（营业）利润率（％）,13.8,10.1,7.5,1.6,-4.7,地方建材工业,1203,null
20210118009660,2019/12,A,697,总资产增长率（％）,17.4,12,7.9,0.7,-9.8,房地产业,07,K70
20210118009868,2019/12,S,648,净资产收益率（％）,10.3,5.8,3.1,-1.6,-8.3,房地产开发业,0701,K7010
20210118009702,2019/12,M,YL,一、盈利能力状况,,,,,,房地产业,07,
20210118002889,2019/12,A,707,带息负债比率（％）,15.5,25.9,37.5,54.5,63.8,化学药品制造业,011001,C2710
20210118011543,2019/12,A,BC,五、补充资料,,,,,,地方汽车制造业,120901,
20210118007352,2019/12,A,BC,五、补充资料,,,,,,建筑装饰业,0203,
20210118005537,2019/12,A,BC,五、补充资料,,,,,,火力发电业,01130101,
20210118007200,2019/12,A,YL-ROC,资本收益率（％）,12.8,9.7,5.3,-0.3,-4.3,建筑安装业,0202,E49
20210118007881,2019/12,L,652,存货周转率（次）,31.2,19.4,9,8.1,7.3,水上运输业,0304,G55
20210118007649,2019/12,M,BC,五、补充资料,,,,,,道路运输业,0302,
20210118004671,2019/12,A,707,带息负债比率（％）,0.2,13.7,37.6,48,59.2,照明器具制造业,01110505,C387
20210118005782,2019/12,A,ZC,二、资产质量状况,,,,,,电力供应业,011302,
20210118010479,2019/12,A,707,带息负债比率（％）,16.4,23.4,35.3,45.5,59.1,地质勘查业,0806,M747
20210118007338,2019/12,A,ZC-RRCA,资产现金回收率（％）,9.6,5.8,1,-3.4,-8.3,建筑装饰业,0203,E50
20210118011382,2019/12,A,BC-EVAR,经济增加值率（％）,2.5,0.7,-2.3,-6.7,-13.3,地方森林工业,1205,null
20210118007318,2019/12,S,JY-TIR,技术投入比率（％）,1,0.8,0.7,0.6,0.5,建筑安装业,0202,E49
20210118009523,2019/12,L,ZW-CLR,或有负债比率（％）,1,2,4.3,12.8,22.1,住宿业,0601,H61
20210118006019,2019/12,A,ZW,三、债务风险状况,,,,,,轻工业,0115,
20210118001767,2019/12,S,707,带息负债比率（％）,31.5,41.6,44.8,57.6,66.7,基础化学原料制造业,010501,C261
20210118003630,2019/12,A,YL,一、盈利能力状况,,,,,,冶金专用设备制造业,0111030103,
20210118008303,2019/12,A,JY,四、经营增长状况,,,,,,信息技术服务业,04,
20210118001130,2019/12,M,662,总资产周转率（次）,1.7,1.5,1.2,1,0.8,建材工业,0104,"B109,B101,C30,C331,C335"
20210118011676,2019/12,A,652,存货周转率（次）,13.9,7.2,3.7,2.7,1.9,地方轻工业,1213,null
20210118002195,2019/12,M,717,现金流动负债比率（％）,27.9,21.1,11.1,5,-4.5,食品工业,0107,C13
20210118001650,2019/12,A,YL,一、盈利能力状况,,,,,,基础化学原料制造业,010501,
20210118001278,2019/12,L,697,总资产增长率（％）,17.4,10.4,4.1,-5,-12.5,水泥制造业,010402,C301
20210118004057,2019/12,L,BC-EBITDAR,EBITDA率（％）,21.7,14.7,7.8,1.1,-6.6,汽车制造业,01110402,C36
20210118010522,2019/12,A,BC-LJ,两金占流动资产比重（％）,0.2,4.3,12.9,15.8,25.9,人力资源服务业,0807,null
20210118008473,2019/12,A,JY-TIR,技术投入比率（％）,15.5,10.8,7.2,3.2,1.7,计算机服务与软件业,0402,I65
20210118003667,2019/12,A,YL-SCPM,盈余现金保障倍数,9.7,5.3,1.1,-0.6,-3.6,化工木材非金属加工设备制造业,01110302,null
20210118007628,2019/12,M,640,成本费用利润率（％）,17.8,11.8,5.1,-2.9,-21.1,道路运输业,0302,G54
20210118001992,2019/12,A,ZC-RRCA,资产现金回收率（％）,9.3,2,-0.9,-5.5,-8.7,森林工业,0106,C20
20210118009823,2019/12,L,JY-CPAR,资本保值增值率（％）,117.1,111.4,106.1,104.1,98,房地产开发业,0701,K7010
20210118009912,2019/12,A,ZC-RRCA,资产现金回收率（％）,21.3,14.5,2.6,-3,-15.8,物业管理业,0702,null
20210118009977,2019/12,L,658,流动资产周转率（次）,4.9,2.7,1,0.6,0.3,社会服务业,08,L
20210118006588,2019/12,A,6024,销售（营业）增长率（％）,18,9.9,2.9,-9,-17.2,文教体育用品制造业,011508,C24
20210118008196,2019/12,L,ZC-RRCA,资产现金回收率（％）,27.4,13.9,1.9,-14.4,-28.4,仓储业,0306,G59
20210118003095,2019/12,A,BC,五、补充资料,,,,,,金属制品业,011101,
20210118000193,2019/12,L,BC-LJ,两金占流动资产比重（％）,12.4,23.4,33.1,42.4,49.8,工业,01,B
20210118008498,2019/12,A,717,现金流动负债比率（％）,19.1,7.1,5.5,-2.4,-7.6,批发和零售贸易业,05,F51
20210118006601,2019/12,A,648,净资产收益率（％）,16.1,9,4.1,-2,-6.9,工艺品及其他制造业,011509,null
20210118001621,2019/12,S,YL-SCPM,盈余现金保障倍数,8,3.1,0.7,-0.3,-1.3,化学工业,0105,B1020
20210118006106,2019/12,S,648,净资产收益率（％）,11.8,8.1,3.4,-2.7,-9.8,轻工业,0115,null
20210118004969,2019/12,A,ZW-CLR,或有负债比率（％）,2.8,5.2,8.5,15.7,24.8,电子工业,0112,C39
20210118000294,2019/12,A,BC-EVAR,经济增加值率（％）,14.3,7.6,1.9,-5,-7.8,煤炭工业,0101,B06
20210118010506,2019/12,A,ZC-RRCA,资产现金回收率（％）,14.4,11,7.1,1.8,-12.5,人力资源服务业,0807,null
20210118009619,2019/12,A,602,速动比率（％）,134.1,100.5,74.8,51.5,26.4,餐饮业,0602,H62
20210118002824,2019/12,M,ZW-CLR,或有负债比率（％）,0.1,0.2,0.3,5.1,10.5,医药工业,0110,C27
20210118001187,2019/12,S,BC-CAR,资本积累率（％）,50.3,30.1,7,-0.7,-13.5,建材工业,0104,"B109,B101,C30,C331,C335"
20210118000738,2019/12,M,ZC-RRCA,资产现金回收率（％）,10.7,5.5,1.3,-3,-6.6,石油加工及炼焦业,010202,C25
20210118007718,2019/12,A,BC-RC,成本费用占营业总收入比重（％）,63.4,69.7,75.3,81.4,89.8,高速公路,030201,null
20210118011826,2019/12,A,ZC-RRCA,资产现金回收率（％）,9,4.2,0.3,-4.2,-8.9,地方房地产业,17,null
20210118008569,2019/12,M,JY-CPAR,资本保值增值率（％）,113.2,109.3,105.9,101.3,94.8,批发和零售贸易业,05,F51
20210118003195,2019/12,L,652,存货周转率（次）,6.1,4.5,2.7,1.8,1.3,通用设备制造业,011102,C34
20210118009233,2019/12,M,BC,五、补充资料,,,,,,粮食业,0503,
20210118007506,2019/12,A,6007,已获利息倍数,6.1,4,2.1,0.2,-2.6,铁路运输业,0301,G53
20210118010699,2019/12,A,ZC,二、资产质量状况,,,,,,出版业,0901,
20210118000935,2019/12,A,658,流动资产周转率（次）,3.1,2,1,0.6,0.3,黑色金属矿采选业,010301,B08
20210118006867,2019/12,S,6016,销售（营业）利润率（％）,12.4,8,4.2,1.2,-1.4,建筑业,02,E47
20210118002510,2019/12,L,703,总资产报酬率（％）,7.4,5.8,2.6,-0.4,-2.1,纺织工业,0109,C17
20210118006738,2019/12,S,YL-ROC,资本收益率（％）,12,5.7,1.6,-3.6,-8.9,其他工业,0116,null
20210118005290,2019/12,L,ZC-NPAR,不良资产比率（％）,0.2,0.9,2.1,3.3,4.5,电力热力燃气工业,0113,D44
20210118007518,2019/12,A,652,存货周转率（次）,30.4,21.8,14.7,9.7,5.2,铁路运输业,0301,G53
20210118007239,2019/12,L,ZC-RRCA,资产现金回收率（％）,8.5,6.4,2,-1.1,-3.7,建筑安装业,0202,E49
20210118003243,2019/12,S,650,应收账款周转率（次）,12.3,7.2,3.2,1.9,1.4,通用设备制造业,011102,C34
20210118006557,2019/12,A,6025,销售（营业）利润增长率（％）,16.1,7.4,-1.8,-11.7,-20.5,印刷业记录媒介复制业,011507,null
20210118010384,2019/12,A,JY-CPAR,资本保值增值率（％）,103.9,101.8,100,94.4,90.3,公益性投资公司,080501,null
20210118006519,2019/12,A,707,带息负债比率（％）,20.6,34,43.2,61.6,74.6,造纸及纸制品业,011506,C22
20210118002847,2019/12,S,650,应收账款周转率（次）,10.3,7.3,4.1,2.3,0.6,医药工业,0110,C27
20210118011083,2019/12,A,BC-LJ,两金占流动资产比重（％）,11.6,19.5,41.4,55.1,64.6,林业,1002,A02
20210118003121,2019/12,A,ZW-CLR,或有负债比率（％）,0.3,1.4,6.1,12.6,19.4,金属工具制造业,01110101,C332
20210118003502,2019/12,S,YL-SCPM,盈余现金保障倍数,7.4,3.9,0.7,-0.9,-4.6,专用设备制造业,011103,C35
20210118000885,2019/12,M,652,存货周转率（次）,12.6,9.9,6.1,3.7,2.1,冶金工业,0103,"B08,B0911,B0912,B0913,B0914,B0915,B0916,B0917,B0919,B0921,B0922,B0929,B0931,B0932,B0939,C31,C32"
20210118000041,2019/12,L,662,总资产周转率（次）,1.4,0.9,0.4,0.3,0.1,全国国有企业,00,null
20210118007689,2019/12,A,YL,一、盈利能力状况,,,,,,高速公路,030201,
20210118011578,2019/12,A,BC-LJ,两金占流动资产比重（％）,21.8,32,43,54.8,62.4,地方电子工业,1210,null
